task_type,model,run_name,encoder_stream,representation,representation_role,input_variant,target_name,timepoint,transition,probe_type,feature_dim,metric,estimate,ci_low,ci_high,bootstrap_replicates,valid_replicates,bootstrap_unit,ci_method,seed
change,m1,m1_final,online,online_global_pool,global_pool,observed_difference,sphericity,,T2→T3,single_output_ridge,128,spearman,0.08129411764705884,-0.02235045541626558,0.18467459354944593,2000,2000,patient within fold,percentile,1522882232
change,m1,m1_final,online,online_global_pool,global_pool,observed_difference,sphericity,,T2→T3,single_output_ridge,128,pearson,0.10934646641981022,0.014155817162264364,0.20616560012490642,2000,2000,patient within fold,percentile,1522882232
change,m1,m1_final,online,online_global_pool,global_pool,observed_difference,sphericity,,T2→T3,single_output_ridge,128,predicted_to_target_variance_ratio,0.01824854164863751,0.013673522158689201,0.024516983148815643,2000,2000,patient within fold,percentile,1522882232
change,m1,m1_final,online,online_global_pool,global_pool,observed_difference,sphericity,,T2→T3,single_output_ridge,128,fold_centered_variance_ratio,0.019992335565424988,0.015557726075711535,0.025734564245136173,2000,2000,patient within fold,percentile,1522882232
change,m1,m1_final,online,online_global_pool,global_pool,observed_difference,sphericity,,T2→T3,single_output_ridge,128,sign_accuracy,0.624,0.5786666666666667,0.672,2000,2000,patient within fold,percentile,1522882232
change,m1,m1_final,online,online_global_pool,global_pool,observed_difference,sphericity,,T2→T3,single_output_ridge,128,shrinkage_accuracy,0.624,0.5786666666666667,0.672,2000,2000,patient within fold,percentile,1522882232
change,m1,m1_final,online,online_global_pool,global_pool,observed_difference,sphericity,,T2→T3,single_output_ridge,128,shrinkage_balanced_accuracy,0.49469422805618596,0.48147956841138656,0.5096757055160567,2000,2000,patient within fold,percentile,1522882232
change,m1,m1_final,online,online_global_pool,global_pool,observed_difference,sphericity,,T2→T3,single_output_ridge,128,rmse_gain_over_b0,0.0079869871548287,-0.004958002044270268,0.02027249493157001,2000,2000,patient within fold,percentile,1522882232
change,m1,m1_final,online,online_global_pool,global_pool,observed_difference,sphericity,,T2→T3,single_output_ridge,128,rmse_gain_over_zero_change,0.04515053241525996,0.01846200961796769,0.07116853025315967,2000,2000,patient within fold,percentile,1522882232
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ftv,,T0→T1,single_output_ridge,192,mae,0.5912314050974937,0.5388688499706906,0.6477516896028869,2000,2000,patient within fold,percentile,2081869495
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ftv,,T0→T1,single_output_ridge,192,rmse,0.8053543045970223,0.7181552488781215,0.8979633692422444,2000,2000,patient within fold,percentile,2081869495
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ftv,,T0→T1,single_output_ridge,192,r2,0.03463704313202598,-0.036013553777885746,0.094719652349151,2000,2000,patient within fold,percentile,2081869495
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ftv,,T0→T1,single_output_ridge,192,spearman,0.2796748207987257,0.18059011437227776,0.3737285263286996,2000,2000,patient within fold,percentile,2081869495
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ftv,,T0→T1,single_output_ridge,192,pearson,0.21500026835297517,0.11617842478574578,0.3120177648147681,2000,2000,patient within fold,percentile,2081869495
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ftv,,T0→T1,single_output_ridge,192,predicted_to_target_variance_ratio,0.10409576917066085,0.08031105395903945,0.13907147208542744,2000,2000,patient within fold,percentile,2081869495
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ftv,,T0→T1,single_output_ridge,192,fold_centered_variance_ratio,0.10949465274737674,0.08553767222704356,0.1448564684950224,2000,2000,patient within fold,percentile,2081869495
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ftv,,T0→T1,single_output_ridge,192,sign_accuracy,0.864,0.8266666666666667,0.896,2000,2000,patient within fold,percentile,2081869495
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ftv,,T0→T1,single_output_ridge,192,shrinkage_accuracy,0.864,0.8266666666666667,0.896,2000,2000,patient within fold,percentile,2081869495
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ftv,,T0→T1,single_output_ridge,192,shrinkage_balanced_accuracy,0.49390243902439024,0.48773006134969327,0.4984986108863354,2000,2000,patient within fold,percentile,2081869495
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ftv,,T0→T1,single_output_ridge,192,rmse_gain_over_b0,0.02387088991797789,-0.00823280323265697,0.05484080453244527,2000,2000,patient within fold,percentile,2081869495
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ftv,,T0→T1,single_output_ridge,192,rmse_gain_over_zero_change,0.2698555711523763,0.22996937793428385,0.3102046168981815,2000,2000,patient within fold,percentile,2081869495
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ftv,,T1→T2,single_output_ridge,192,mae,0.8978906746914137,0.832656324487094,0.9654742957966778,2000,2000,patient within fold,percentile,282104904
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ftv,,T1→T2,single_output_ridge,192,rmse,1.1234175000841926,1.0412308318045307,1.208589249037246,2000,2000,patient within fold,percentile,282104904
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ftv,,T1→T2,single_output_ridge,192,r2,-0.008692885151157181,-0.06306272118696299,0.041168720669428005,2000,2000,patient within fold,percentile,282104904
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ftv,,T1→T2,single_output_ridge,192,spearman,0.056246216861986574,-0.04254870055388406,0.1523837612107905,2000,2000,patient within fold,percentile,282104904
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ftv,,T1→T2,single_output_ridge,192,pearson,0.10228732263482049,-0.007450342583914339,0.2116875084116478,2000,2000,patient within fold,percentile,282104904
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ftv,,T1→T2,single_output_ridge,192,predicted_to_target_variance_ratio,0.05793174740407169,0.04429865017730283,0.0731557560952228,2000,2000,patient within fold,percentile,282104904
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ftv,,T1→T2,single_output_ridge,192,fold_centered_variance_ratio,0.05688065961129631,0.04369173518911439,0.07230813836013673,2000,2000,patient within fold,percentile,282104904
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ftv,,T1→T2,single_output_ridge,192,sign_accuracy,0.912,0.8826666666666667,0.9413333333333334,2000,2000,patient within fold,percentile,282104904
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ftv,,T1→T2,single_output_ridge,192,shrinkage_accuracy,0.912,0.8826666666666667,0.9413333333333334,2000,2000,patient within fold,percentile,282104904
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ftv,,T1→T2,single_output_ridge,192,shrinkage_balanced_accuracy,0.5,0.5,0.5,2000,2000,patient within fold,percentile,282104904
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ftv,,T1→T2,single_output_ridge,192,rmse_gain_over_b0,-0.0012711636744271806,-0.025936099668221694,0.024931808622811122,2000,2000,patient within fold,percentile,282104904
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ftv,,T1→T2,single_output_ridge,192,rmse_gain_over_zero_change,0.35333046258890194,0.30891796167823204,0.39477919324243266,2000,2000,patient within fold,percentile,282104904
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ftv,,T2→T3,single_output_ridge,192,mae,0.9131550038049803,0.8321048996037843,0.9993025778761684,2000,2000,patient within fold,percentile,1454037247
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ftv,,T2→T3,single_output_ridge,192,rmse,1.23574091740282,1.108838221347963,1.365538000544055,2000,2000,patient within fold,percentile,1454037247
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ftv,,T2→T3,single_output_ridge,192,r2,0.005597351950400675,-0.07160856141196707,0.08047999856592702,2000,2000,patient within fold,percentile,1454037247
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ftv,,T2→T3,single_output_ridge,192,spearman,0.1339822505404483,0.0343936545804371,0.23289286704429116,2000,2000,patient within fold,percentile,1454037247
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ftv,,T2→T3,single_output_ridge,192,pearson,0.16734197824844213,0.04243067113817818,0.29194397039526065,2000,2000,patient within fold,percentile,1454037247
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ftv,,T2→T3,single_output_ridge,192,predicted_to_target_variance_ratio,0.10028231774136749,0.06751716349276657,0.14164231364276286,2000,2000,patient within fold,percentile,1454037247
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ftv,,T2→T3,single_output_ridge,192,fold_centered_variance_ratio,0.11875115691199693,0.08234209097233468,0.16133760939865413,2000,2000,patient within fold,percentile,1454037247
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ftv,,T2→T3,single_output_ridge,192,sign_accuracy,0.808,0.7653333333333333,0.848,2000,2000,patient within fold,percentile,1454037247
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ftv,,T2→T3,single_output_ridge,192,shrinkage_accuracy,0.808,0.7653333333333333,0.848,2000,2000,patient within fold,percentile,1454037247
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ftv,,T2→T3,single_output_ridge,192,shrinkage_balanced_accuracy,0.507728337236534,0.4903222236992398,0.5310287650909105,2000,2000,patient within fold,percentile,1454037247
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ftv,,T2→T3,single_output_ridge,192,rmse_gain_over_b0,0.0046758198270669534,-0.03255136779843418,0.04464269407140267,2000,2000,patient within fold,percentile,1454037247
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ftv,,T2→T3,single_output_ridge,192,rmse_gain_over_zero_change,0.1838009922835071,0.13227703797020615,0.23561042629282028,2000,2000,patient within fold,percentile,1454037247
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ld,,T0→T1,single_output_ridge,192,mae,0.29629371240111063,0.24858314171632037,0.34718706256887166,2000,2000,patient within fold,percentile,3105371200
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ld,,T0→T1,single_output_ridge,192,rmse,0.5880063319939323,0.40588025407142986,0.751777550258722,2000,2000,patient within fold,percentile,3105371200
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ld,,T0→T1,single_output_ridge,192,r2,-0.027258501575167404,-0.07859136413589307,-0.01111032831238842,2000,2000,patient within fold,percentile,3105371200
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ld,,T0→T1,single_output_ridge,192,spearman,0.04055554773089275,-0.05206826653312892,0.13746203331577211,2000,2000,patient within fold,percentile,3105371200
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ld,,T0→T1,single_output_ridge,192,pearson,-0.013049510017042252,-0.0669787927381,0.0496168367749786,2000,2000,patient within fold,percentile,3105371200
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ld,,T0→T1,single_output_ridge,192,predicted_to_target_variance_ratio,0.023057793182361848,0.013410297949524998,0.0514492486252559,2000,2000,patient within fold,percentile,3105371200
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ld,,T0→T1,single_output_ridge,192,fold_centered_variance_ratio,0.02536953093572743,0.015173343305975855,0.05260665827303277,2000,2000,patient within fold,percentile,3105371200
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ld,,T0→T1,single_output_ridge,192,sign_accuracy,0.7253333333333334,0.68,0.768,2000,2000,patient within fold,percentile,3105371200
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ld,,T0→T1,single_output_ridge,192,shrinkage_accuracy,0.7253333333333334,0.68,0.768,2000,2000,patient within fold,percentile,3105371200
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ld,,T0→T1,single_output_ridge,192,shrinkage_balanced_accuracy,0.49635036496350365,0.4907749077490775,0.5,2000,2000,patient within fold,percentile,3105371200
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ld,,T0→T1,single_output_ridge,192,rmse_gain_over_b0,-0.009863172836638305,-0.02507615929921656,-0.0017764837513077544,2000,2000,patient within fold,percentile,3105371200
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ld,,T0→T1,single_output_ridge,192,rmse_gain_over_zero_change,0.06764167367498007,0.04466957898342099,0.09959721323607985,2000,2000,patient within fold,percentile,3105371200
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ld,,T1→T2,single_output_ridge,192,mae,0.9577485390859515,0.8617392686699586,1.0529393261004873,2000,2000,patient within fold,percentile,3264046835
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ld,,T1→T2,single_output_ridge,192,rmse,1.3527368847254244,1.217734080811395,1.4779904654439338,2000,2000,patient within fold,percentile,3264046835
change,m1,m1_final,online,online_preprojector,preprojector,observed_difference,ld,,T1→T2,single_output_ridge,192,r2,-0.01089149070587192,-0.04835775323738389,0.018758387874783296,2000,2000,patient within fold,percentile,3264046835
