task,protocol,population,scenario,view,timing,model_type,model,fold,n_train,n_validation,n_test,n_features,validation_auroc,validation_balanced_accuracy,threshold,best_params
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,C+F,0,245,62,77,41,0.8244949494949495,0.773989898989899,0.24717426346037352,"{""C"": 0.1, ""gamma"": 0.01}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,C+F,1,245,62,77,41,0.8371212121212122,0.8194444444444444,0.3422636100793419,"{""C"": 1.0, ""gamma"": 0.001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,C+F,2,245,62,77,41,0.7727272727272727,0.7651515151515151,0.3336780738812395,"{""C"": 100.0, ""gamma"": 0.001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,C+F,3,245,62,77,41,0.797979797979798,0.7916666666666667,0.2998941560311214,"{""C"": 0.1, ""gamma"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,C+F,4,246,62,76,41,0.7329545454545454,0.7702020202020202,0.5,"{""C"": 1.0, ""gamma"": 0.001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,C+N,0,245,62,77,55,0.7537878787878788,0.7575757575757576,0.2938210616014135,"{""C"": 0.0001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,C+N,1,245,62,77,55,0.75,0.7070707070707071,0.2957078010992606,"{""C"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,C+N,2,245,62,77,55,0.773989898989899,0.7752525252525253,0.3007645001664115,"{""C"": 0.001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,C+N,3,245,62,77,55,0.7941919191919191,0.7702020202020202,0.4310479320268475,"{""C"": 1.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,C+N,4,246,62,76,55,0.7537878787878788,0.720959595959596,0.5,"{""C"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,C+N,0,245,62,77,55,0.7474747474747474,0.7335858585858586,0.164206432475869,"{""C"": 1.0, ""gamma"": 0.01}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,C+N,1,245,62,77,55,0.7676767676767677,0.7184343434343434,0.2777217217379205,"{""C"": 1.0, ""gamma"": 0.01}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,C+N,2,245,62,77,55,0.7613636363636364,0.7588383838383839,0.34271516688221887,"{""C"": 10.0, ""gamma"": 0.01}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,C+N,3,245,62,77,55,0.7891414141414141,0.7525252525252526,0.34765000645960575,"{""C"": 0.1, ""gamma"": 0.001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,C+N,4,246,62,76,55,0.7853535353535354,0.7462121212121212,0.22429910211594398,"{""C"": 1.0, ""gamma"": 0.01}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,C+FULL,0,245,62,77,62,0.8207070707070707,0.7954545454545454,0.06191585970746981,"{""C"": 10.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,C+FULL,1,245,62,77,62,0.8106060606060606,0.7575757575757576,0.3056927370289945,"{""C"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,C+FULL,2,245,62,77,62,0.7916666666666666,0.768939393939394,0.2111034527854876,"{""C"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,C+FULL,3,245,62,77,62,0.8131313131313131,0.7462121212121212,0.3031198079511258,"{""C"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,logistic,C+FULL,4,246,62,76,62,0.7588383838383839,0.7550505050505051,0.6382040628726414,"{""C"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,C+FULL,0,245,62,77,62,0.8017676767676768,0.7702020202020202,0.36319804139542505,"{""C"": 100.0, ""gamma"": 0.01}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,C+FULL,1,245,62,77,62,0.8194444444444444,0.7702020202020202,0.3569443355780518,"{""C"": 0.1, ""gamma"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,C+FULL,2,245,62,77,62,0.8131313131313131,0.768939393939394,0.25081219010558786,"{""C"": 100.0, ""gamma"": 0.01}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,C+FULL,3,245,62,77,62,0.8068181818181818,0.7840909090909092,0.13241964833871428,"{""C"": 100.0, ""gamma"": 0.001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T2,rbf_svm,C+FULL,4,246,62,76,62,0.7765151515151516,0.7537878787878788,0.468322526618212,"{""C"": 1.0, ""gamma"": 0.01}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,C,0,245,62,77,34,0.7159090909090908,0.7171717171717171,0.17276289829535207,"{""C"": 1.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,C,1,245,62,77,34,0.7601010101010102,0.7525252525252526,0.31496514479969767,"{""C"": 1.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,C,2,245,62,77,34,0.6944444444444444,0.7702020202020202,0.3089314819666153,"{""C"": 1.0}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,C,3,245,62,77,34,0.696969696969697,0.6881313131313131,0.27677425037779085,"{""C"": 0.01}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,C,4,246,62,76,34,0.7013888888888888,0.7234848484848485,0.29195549671435445,"{""C"": 0.001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,rbf_svm,C,0,245,62,77,34,0.7525252525252525,0.6994949494949495,0.3538833068104402,"{""C"": 100.0, ""gamma"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,rbf_svm,C,1,245,62,77,34,0.779040404040404,0.7588383838383839,0.32824897452184915,"{""C"": 0.1, ""gamma"": 0.001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,rbf_svm,C,2,245,62,77,34,0.6994949494949494,0.731060606060606,0.2982515685464116,"{""C"": 1.0, ""gamma"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,rbf_svm,C,3,245,62,77,34,0.7247474747474747,0.7512626262626263,0.21095097736168023,"{""C"": 0.1, ""gamma"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,rbf_svm,C,4,246,62,76,34,0.6811868686868688,0.6704545454545454,0.41267075525835717,"{""C"": 0.1, ""gamma"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,F,0,245,62,77,10,0.7904040404040404,0.779040404040404,0.29451010246170567,"{""C"": 0.0001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,F,1,245,62,77,10,0.7108585858585859,0.6843434343434344,0.31800895410806257,"{""C"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,F,2,245,62,77,10,0.7058080808080808,0.7070707070707071,0.2759181868736455,"{""C"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,F,3,245,62,77,10,0.6805555555555555,0.7058080808080808,0.298801656574217,"{""C"": 0.0001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,logistic,F,4,246,62,76,10,0.6717171717171717,0.7146464646464648,0.29432954438422404,"{""C"": 0.0001}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,rbf_svm,F,0,245,62,77,10,0.7462121212121212,0.7449494949494949,0.2868518044526353,"{""C"": 0.1, ""gamma"": 0.01}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,rbf_svm,F,1,245,62,77,10,0.7234848484848484,0.7083333333333333,0.29299282234869023,"{""C"": 0.1, ""gamma"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,rbf_svm,F,2,245,62,77,10,0.6388888888888888,0.6439393939393939,0.24524480733656043,"{""C"": 1.0, ""gamma"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,rbf_svm,F,3,245,62,77,10,0.6767676767676768,0.7032828282828283,0.3505131078930343,"{""C"": 0.1, ""gamma"": 0.1}"
pCR,primary_stratified_384,clinical_radiomics_complete_384,complete_case,longitudinal,T3,rbf_svm,F,4,246,62,76,10,0.6287878787878788,0.6452020202020202,0.30795973523053044,"{""C"": 1.0, ""gamma"": 0.1}"
