task,fold,seed,arm,view,target,selected_C,validation_auroc,validation_threshold,train_rows,validation_rows,feature_dim,population,clinical_contract,timing,model,selected_alpha,validation_mse,subgroup
subgroup,3,3026.0,LOCAL0,,,0.0001,0.6111111111111112,0.48982418829296065,188,42,217,,,T0,remaining_clinical+M,,,HR-/HER2-
subgroup,3,3026.0,LOCAL0,,,0.01,0.5578703703703703,0.5086506837862098,188,42,25,,,T1,remaining_clinical,,,HR-/HER2-
subgroup,3,3026.0,LOCAL0,,,0.001,0.6574074074074074,0.5206664136612181,188,42,384,,,T1,M,,,HR-/HER2-
subgroup,3,3026.0,LOCAL0,,,0.001,0.6643518518518519,0.5245556187837076,188,42,409,,,T1,remaining_clinical+M,,,HR-/HER2-
subgroup,3,3026.0,LOCAL0,,,0.01,0.5578703703703703,0.5086506837862098,188,42,25,,,T2,remaining_clinical,,,HR-/HER2-
subgroup,3,3026.0,LOCAL0,,,0.001,0.6898148148148149,0.4846851571687178,188,42,576,,,T2,M,,,HR-/HER2-
subgroup,3,3026.0,LOCAL0,,,0.001,0.6875,0.4912119368858857,188,42,601,,,T2,remaining_clinical+M,,,HR-/HER2-
subgroup,3,3026.0,LOCAL0,,,0.01,0.5578703703703703,0.5086506837862098,188,42,25,,,T3,remaining_clinical,,,HR-/HER2-
subgroup,3,3026.0,LOCAL0,,,0.1,0.7268518518518519,0.4149219158566366,188,42,768,,,T3,M,,,HR-/HER2-
subgroup,3,3026.0,LOCAL0,,,0.001,0.724537037037037,0.4802000278413675,188,42,793,,,T3,remaining_clinical+M,,,HR-/HER2-
subgroup,3,3026.0,LOCAL0,,,1.0,0.7373949579831933,0.5482224445739511,130,31,24,,,T0,remaining_clinical,,,HER2+
subgroup,3,3026.0,LOCAL0,,,0.001,0.6176470588235294,0.4205510691771956,130,31,192,,,T0,M,,,HER2+
subgroup,3,3026.0,LOCAL0,,,0.1,0.6722689075630253,0.8393864601234746,130,31,216,,,T0,remaining_clinical+M,,,HER2+
subgroup,3,3026.0,LOCAL0,,,1.0,0.7373949579831933,0.5482224445739511,130,31,24,,,T1,remaining_clinical,,,HER2+
subgroup,3,3026.0,LOCAL0,,,0.001,0.6050420168067228,0.4646239760658196,130,31,384,,,T1,M,,,HER2+
subgroup,3,3026.0,LOCAL0,,,0.1,0.6596638655462185,0.8339165491392965,130,31,408,,,T1,remaining_clinical+M,,,HER2+
subgroup,3,3026.0,LOCAL0,,,1.0,0.7373949579831933,0.5482224445739511,130,31,24,,,T2,remaining_clinical,,,HER2+
subgroup,3,3026.0,LOCAL0,,,0.0001,0.592436974789916,0.5,130,31,576,,,T2,M,,,HER2+
subgroup,3,3026.0,LOCAL0,,,0.1,0.6176470588235294,0.8492909459011578,130,31,600,,,T2,remaining_clinical+M,,,HER2+
subgroup,3,3026.0,LOCAL0,,,1.0,0.7373949579831933,0.5482224445739511,130,31,24,,,T3,remaining_clinical,,,HER2+
subgroup,3,3026.0,LOCAL0,,,0.0001,0.6008403361344538,0.5047677779295913,130,31,768,,,T3,M,,,HER2+
subgroup,3,3026.0,LOCAL0,,,0.0001,0.5966386554621849,0.5,130,31,792,,,T3,remaining_clinical+M,,,HER2+
subgroup,4,3026.0,LOCAL0,,,0.01,0.6068376068376069,0.4027945937563484,208,48,27,,,T0,remaining_clinical,,,HR+/HER2-
subgroup,4,3026.0,LOCAL0,,,1.0,0.7236467236467237,0.1527031716682618,208,48,192,,,T0,M,,,HR+/HER2-
subgroup,4,3026.0,LOCAL0,,,10.0,0.774928774928775,0.13750048413668872,208,48,219,,,T0,remaining_clinical+M,,,HR+/HER2-
subgroup,4,3026.0,LOCAL0,,,0.01,0.6068376068376069,0.4027945937563484,208,48,27,,,T1,remaining_clinical,,,HR+/HER2-
subgroup,4,3026.0,LOCAL0,,,100.0,0.6581196581196581,0.042148289862858984,208,48,384,,,T1,M,,,HR+/HER2-
subgroup,4,3026.0,LOCAL0,,,0.1,0.6666666666666666,0.2284879954121901,208,48,411,,,T1,remaining_clinical+M,,,HR+/HER2-
subgroup,4,3026.0,LOCAL0,,,0.01,0.6068376068376069,0.4027945937563484,208,48,27,,,T2,remaining_clinical,,,HR+/HER2-
subgroup,4,3026.0,LOCAL0,,,10.0,0.5669515669515669,0.1566766711272714,208,48,576,,,T2,M,,,HR+/HER2-
subgroup,4,3026.0,LOCAL0,,,1.0,0.6210826210826211,0.05023685607742797,208,48,603,,,T2,remaining_clinical+M,,,HR+/HER2-
subgroup,4,3026.0,LOCAL0,,,0.01,0.6068376068376069,0.4027945937563484,208,48,27,,,T3,remaining_clinical,,,HR+/HER2-
subgroup,4,3026.0,LOCAL0,,,1.0,0.4843304843304843,0.6353944443042454,208,48,768,,,T3,M,,,HR+/HER2-
subgroup,4,3026.0,LOCAL0,,,0.1,0.5698005698005698,0.22954567486381877,208,48,795,,,T3,remaining_clinical+M,,,HR+/HER2-
subgroup,4,3026.0,LOCAL0,,,1.0,0.5347222222222222,0.21665464976129062,188,42,26,,,T0,remaining_clinical,,,HR-/HER2-
subgroup,4,3026.0,LOCAL0,,,100.0,0.6087962962962963,0.13226322813086172,188,42,192,,,T0,M,,,HR-/HER2-
subgroup,4,3026.0,LOCAL0,,,10.0,0.6296296296296297,0.03551378418766659,188,42,218,,,T0,remaining_clinical+M,,,HR-/HER2-
subgroup,4,3026.0,LOCAL0,,,1.0,0.5347222222222222,0.21665464976129062,188,42,26,,,T1,remaining_clinical,,,HR-/HER2-
subgroup,4,3026.0,LOCAL0,,,100.0,0.5,3.518330827602169e-05,188,42,384,,,T1,M,,,HR-/HER2-
subgroup,4,3026.0,LOCAL0,,,10.0,0.5138888888888888,0.0003962295439886749,188,42,410,,,T1,remaining_clinical+M,,,HR-/HER2-
subgroup,4,3026.0,LOCAL0,,,1.0,0.5347222222222222,0.21665464976129062,188,42,26,,,T2,remaining_clinical,,,HR-/HER2-
subgroup,4,3026.0,LOCAL0,,,100.0,0.5277777777777778,3.109850614019697e-05,188,42,576,,,T2,M,,,HR-/HER2-
subgroup,4,3026.0,LOCAL0,,,0.0001,0.5092592592592593,0.46401017378058107,188,42,602,,,T2,remaining_clinical+M,,,HR-/HER2-
subgroup,4,3026.0,LOCAL0,,,1.0,0.5347222222222222,0.21665464976129062,188,42,26,,,T3,remaining_clinical,,,HR-/HER2-
subgroup,4,3026.0,LOCAL0,,,0.0001,0.5069444444444444,0.48212831644431753,188,42,768,,,T3,M,,,HR-/HER2-
subgroup,4,3026.0,LOCAL0,,,0.0001,0.5092592592592593,0.48200844100927226,188,42,794,,,T3,remaining_clinical+M,,,HR-/HER2-
subgroup,4,3026.0,LOCAL0,,,0.0001,0.8025210084033614,0.5004816489887656,130,31,24,,,T0,remaining_clinical,,,HER2+
subgroup,4,3026.0,LOCAL0,,,0.0001,0.7058823529411765,0.4959498829910965,130,31,192,,,T0,M,,,HER2+
subgroup,4,3026.0,LOCAL0,,,0.0001,0.726890756302521,0.4926332911845972,130,31,216,,,T0,remaining_clinical+M,,,HER2+
subgroup,4,3026.0,LOCAL0,,,0.0001,0.8025210084033614,0.5004816489887656,130,31,24,,,T1,remaining_clinical,,,HER2+
subgroup,4,3026.0,LOCAL0,,,0.0001,0.7352941176470589,0.5044075624460063,130,31,384,,,T1,M,,,HER2+
subgroup,4,3026.0,LOCAL0,,,0.0001,0.73109243697479,0.5043393653501211,130,31,408,,,T1,remaining_clinical+M,,,HER2+
subgroup,4,3026.0,LOCAL0,,,0.0001,0.8025210084033614,0.5004816489887656,130,31,24,,,T2,remaining_clinical,,,HER2+
subgroup,4,3026.0,LOCAL0,,,0.0001,0.7184873949579832,0.510956031435512,130,31,576,,,T2,M,,,HER2+
subgroup,4,3026.0,LOCAL0,,,0.0001,0.7184873949579832,0.5123007070121959,130,31,600,,,T2,remaining_clinical+M,,,HER2+
subgroup,4,3026.0,LOCAL0,,,0.0001,0.8025210084033614,0.5004816489887656,130,31,24,,,T3,remaining_clinical,,,HER2+
subgroup,4,3026.0,LOCAL0,,,0.0001,0.7100840336134454,0.5237809784775984,130,31,768,,,T3,M,,,HER2+
subgroup,4,3026.0,LOCAL0,,,0.0001,0.7142857142857143,0.5250127357710195,130,31,792,,,T3,remaining_clinical+M,,,HER2+
subgroup,0,3026.0,LOCAL3,,,0.1,0.7419871794871795,0.21384396665066285,208,47,27,,,T0,remaining_clinical,,,HR+/HER2-
subgroup,0,3026.0,LOCAL3,,,10.0,0.7756410256410257,0.39091756189205085,208,47,192,,,T0,M,,,HR+/HER2-
subgroup,0,3026.0,LOCAL3,,,10.0,0.7852564102564102,0.02974191548702574,208,47,219,,,T0,remaining_clinical+M,,,HR+/HER2-
subgroup,0,3026.0,LOCAL3,,,0.1,0.7419871794871795,0.21384396665066285,208,47,27,,,T1,remaining_clinical,,,HR+/HER2-
subgroup,0,3026.0,LOCAL3,,,10.0,0.7243589743589743,0.023084397424662412,208,47,384,,,T1,M,,,HR+/HER2-
subgroup,0,3026.0,LOCAL3,,,0.1,0.7596153846153846,0.20046247551771615,208,47,411,,,T1,remaining_clinical+M,,,HR+/HER2-
subgroup,0,3026.0,LOCAL3,,,0.1,0.7419871794871795,0.21384396665066285,208,47,27,,,T2,remaining_clinical,,,HR+/HER2-
subgroup,0,3026.0,LOCAL3,,,100.0,0.717948717948718,0.028032073028775743,208,47,576,,,T2,M,,,HR+/HER2-
subgroup,0,3026.0,LOCAL3,,,0.01,0.7339743589743589,0.4349388929738774,208,47,603,,,T2,remaining_clinical+M,,,HR+/HER2-
subgroup,0,3026.0,LOCAL3,,,0.1,0.7419871794871795,0.21384396665066285,208,47,27,,,T3,remaining_clinical,,,HR+/HER2-
subgroup,0,3026.0,LOCAL3,,,0.1,0.6282051282051282,0.2676522276892618,208,47,768,,,T3,M,,,HR+/HER2-
subgroup,0,3026.0,LOCAL3,,,10.0,0.6955128205128205,0.07810116973220903,208,47,795,,,T3,remaining_clinical+M,,,HR+/HER2-
subgroup,0,3026.0,LOCAL3,,,0.0001,0.6228070175438596,0.4989942082073163,186,43,25,,,T0,remaining_clinical,,,HR-/HER2-
subgroup,0,3026.0,LOCAL3,,,0.1,0.6535087719298245,0.48664597167259815,186,43,192,,,T0,M,,,HR-/HER2-
subgroup,0,3026.0,LOCAL3,,,1.0,0.6776315789473685,0.37649850540737057,186,43,217,,,T0,remaining_clinical+M,,,HR-/HER2-
subgroup,0,3026.0,LOCAL3,,,0.0001,0.6228070175438596,0.4989942082073163,186,43,25,,,T1,remaining_clinical,,,HR-/HER2-
subgroup,0,3026.0,LOCAL3,,,0.1,0.5614035087719298,0.3416047476431115,186,43,384,,,T1,M,,,HR-/HER2-
subgroup,0,3026.0,LOCAL3,,,0.1,0.6600877192982456,0.452368826705464,186,43,409,,,T1,remaining_clinical+M,,,HR-/HER2-
subgroup,0,3026.0,LOCAL3,,,0.0001,0.6228070175438596,0.4989942082073163,186,43,25,,,T2,remaining_clinical,,,HR-/HER2-
subgroup,0,3026.0,LOCAL3,,,1.0,0.625,0.14719548088957696,186,43,576,,,T2,M,,,HR-/HER2-
subgroup,0,3026.0,LOCAL3,,,1.0,0.6907894736842105,0.22267299874373273,186,43,601,,,T2,remaining_clinical+M,,,HR-/HER2-
subgroup,0,3026.0,LOCAL3,,,0.0001,0.6228070175438596,0.4989942082073163,186,43,25,,,T3,remaining_clinical,,,HR-/HER2-
subgroup,0,3026.0,LOCAL3,,,0.0001,0.5833333333333335,0.5043552533259829,186,43,768,,,T3,M,,,HR-/HER2-
subgroup,0,3026.0,LOCAL3,,,1.0,0.6535087719298246,0.4660412883129695,186,43,793,,,T3,remaining_clinical+M,,,HR-/HER2-
subgroup,0,3026.0,LOCAL3,,,0.001,0.6375,0.5095309231241082,131,31,23,,,T0,remaining_clinical,,,HER2+
subgroup,0,3026.0,LOCAL3,,,1.0,0.6875,0.4324777288323941,131,31,192,,,T0,M,,,HER2+
subgroup,0,3026.0,LOCAL3,,,10.0,0.7250000000000001,0.6529586909600046,131,31,215,,,T0,remaining_clinical+M,,,HER2+
subgroup,0,3026.0,LOCAL3,,,0.001,0.6375,0.5095309231241082,131,31,23,,,T1,remaining_clinical,,,HER2+
subgroup,0,3026.0,LOCAL3,,,0.1,0.5,0.2732092750787643,131,31,384,,,T1,M,,,HER2+
subgroup,0,3026.0,LOCAL3,,,10.0,0.6083333333333334,0.005275679728820165,131,31,407,,,T1,remaining_clinical+M,,,HER2+
subgroup,0,3026.0,LOCAL3,,,0.001,0.6375,0.5095309231241082,131,31,23,,,T2,remaining_clinical,,,HER2+
subgroup,0,3026.0,LOCAL3,,,100.0,0.5083333333333334,0.41586495297324877,131,31,576,,,T2,M,,,HER2+
subgroup,0,3026.0,LOCAL3,,,1.0,0.5666666666666667,0.4760323011781594,131,31,599,,,T2,remaining_clinical+M,,,HER2+
subgroup,0,3026.0,LOCAL3,,,0.001,0.6375,0.5095309231241082,131,31,23,,,T3,remaining_clinical,,,HER2+
subgroup,0,3026.0,LOCAL3,,,10.0,0.5083333333333333,0.9998969990969009,131,31,768,,,T3,M,,,HER2+
subgroup,0,3026.0,LOCAL3,,,10.0,0.5499999999999999,0.8779818837866928,131,31,791,,,T3,remaining_clinical+M,,,HER2+
subgroup,1,3026.0,LOCAL3,,,0.01,0.596875,0.3879792361968959,208,48,27,,,T0,remaining_clinical,,,HR+/HER2-
subgroup,1,3026.0,LOCAL3,,,100.0,0.828125,0.0014408729259691546,208,48,192,,,T0,M,,,HR+/HER2-
subgroup,1,3026.0,LOCAL3,,,10.0,0.7625000000000001,0.4682983724697671,208,48,219,,,T0,remaining_clinical+M,,,HR+/HER2-
subgroup,1,3026.0,LOCAL3,,,0.01,0.596875,0.3879792361968959,208,48,27,,,T1,remaining_clinical,,,HR+/HER2-
subgroup,1,3026.0,LOCAL3,,,10.0,0.859375,0.052129090127926485,208,48,384,,,T1,M,,,HR+/HER2-
subgroup,1,3026.0,LOCAL3,,,10.0,0.778125,0.14227812817519533,208,48,411,,,T1,remaining_clinical+M,,,HR+/HER2-
subgroup,1,3026.0,LOCAL3,,,0.01,0.596875,0.3879792361968959,208,48,27,,,T2,remaining_clinical,,,HR+/HER2-
subgroup,1,3026.0,LOCAL3,,,0.001,0.703125,0.4781642076965279,208,48,576,,,T2,M,,,HR+/HER2-
subgroup,1,3026.0,LOCAL3,,,0.01,0.753125,0.41225146574193666,208,48,603,,,T2,remaining_clinical+M,,,HR+/HER2-
subgroup,1,3026.0,LOCAL3,,,0.01,0.596875,0.3879792361968959,208,48,27,,,T3,remaining_clinical,,,HR+/HER2-
subgroup,1,3026.0,LOCAL3,,,0.01,0.665625,0.35678882904974474,208,48,768,,,T3,M,,,HR+/HER2-
subgroup,1,3026.0,LOCAL3,,,0.01,0.6968749999999999,0.3354842412910638,208,48,795,,,T3,remaining_clinical+M,,,HR+/HER2-
subgroup,1,3026.0,LOCAL3,,,0.0001,0.5175438596491228,0.49924157195201674,187,43,26,,,T0,remaining_clinical,,,HR-/HER2-
subgroup,1,3026.0,LOCAL3,,,100.0,0.5899122807017544,0.0018433283424906884,187,43,192,,,T0,M,,,HR-/HER2-
subgroup,1,3026.0,LOCAL3,,,0.0001,0.5482456140350878,0.49383880122415125,187,43,218,,,T0,remaining_clinical+M,,,HR-/HER2-
subgroup,1,3026.0,LOCAL3,,,0.0001,0.5175438596491228,0.49924157195201674,187,43,26,,,T1,remaining_clinical,,,HR-/HER2-
subgroup,1,3026.0,LOCAL3,,,0.001,0.5767543859649122,0.4709458887767981,187,43,384,,,T1,M,,,HR-/HER2-
subgroup,1,3026.0,LOCAL3,,,0.001,0.6030701754385965,0.4709483866426487,187,43,410,,,T1,remaining_clinical+M,,,HR-/HER2-
subgroup,1,3026.0,LOCAL3,,,0.0001,0.5175438596491228,0.49924157195201674,187,43,26,,,T2,remaining_clinical,,,HR-/HER2-
subgroup,1,3026.0,LOCAL3,,,0.001,0.5745614035087719,0.504983780187391,187,43,576,,,T2,M,,,HR-/HER2-
subgroup,1,3026.0,LOCAL3,,,0.001,0.5701754385964912,0.5,187,43,602,,,T2,remaining_clinical+M,,,HR-/HER2-
subgroup,1,3026.0,LOCAL3,,,0.0001,0.5175438596491228,0.49924157195201674,187,43,26,,,T3,remaining_clinical,,,HR-/HER2-
subgroup,1,3026.0,LOCAL3,,,0.0001,0.6140350877192982,0.47612493419091806,187,43,768,,,T3,M,,,HR-/HER2-
subgroup,1,3026.0,LOCAL3,,,0.0001,0.6118421052631579,0.4825341210182478,187,43,794,,,T3,remaining_clinical+M,,,HR-/HER2-
subgroup,1,3026.0,LOCAL3,,,0.1,0.7946428571428572,0.6854616683599248,130,30,23,,,T0,remaining_clinical,,,HER2+
subgroup,1,3026.0,LOCAL3,,,1.0,0.6383928571428572,0.4282205709978006,130,30,192,,,T0,M,,,HER2+
subgroup,1,3026.0,LOCAL3,,,1.0,0.7410714285714286,0.6774443444692775,130,30,215,,,T0,remaining_clinical+M,,,HER2+
subgroup,1,3026.0,LOCAL3,,,0.1,0.7946428571428572,0.6854616683599248,130,30,23,,,T1,remaining_clinical,,,HER2+
subgroup,1,3026.0,LOCAL3,,,0.0001,0.6294642857142857,0.4908902622807794,130,30,384,,,T1,M,,,HER2+
subgroup,1,3026.0,LOCAL3,,,0.1,0.6607142857142857,0.5,130,30,407,,,T1,remaining_clinical+M,,,HER2+
subgroup,1,3026.0,LOCAL3,,,0.1,0.7946428571428572,0.6854616683599248,130,30,23,,,T2,remaining_clinical,,,HER2+
subgroup,1,3026.0,LOCAL3,,,0.0001,0.65625,0.49384009322701944,130,30,576,,,T2,M,,,HER2+
subgroup,1,3026.0,LOCAL3,,,0.0001,0.65625,0.4949796501911384,130,30,599,,,T2,remaining_clinical+M,,,HER2+
subgroup,1,3026.0,LOCAL3,,,0.1,0.7946428571428572,0.6854616683599248,130,30,23,,,T3,remaining_clinical,,,HER2+
subgroup,1,3026.0,LOCAL3,,,0.0001,0.6517857142857143,0.5284079621426572,130,30,768,,,T3,M,,,HER2+
subgroup,1,3026.0,LOCAL3,,,0.0001,0.65625,0.5024519133377591,130,30,791,,,T3,remaining_clinical+M,,,HER2+
subgroup,2,3026.0,LOCAL3,,,0.1,0.774928774928775,0.20106403389411082,209,48,26,,,T0,remaining_clinical,,,HR+/HER2-
subgroup,2,3026.0,LOCAL3,,,1.0,0.7407407407407406,0.2383698406575722,209,48,192,,,T0,M,,,HR+/HER2-
subgroup,2,3026.0,LOCAL3,,,0.1,0.8062678062678063,0.21232930519836526,209,48,218,,,T0,remaining_clinical+M,,,HR+/HER2-
subgroup,2,3026.0,LOCAL3,,,0.1,0.774928774928775,0.20106403389411082,209,48,26,,,T1,remaining_clinical,,,HR+/HER2-
subgroup,2,3026.0,LOCAL3,,,0.1,0.7521367521367521,0.2487310184689229,209,48,384,,,T1,M,,,HR+/HER2-
subgroup,2,3026.0,LOCAL3,,,0.1,0.7749287749287749,0.17857062300241885,209,48,410,,,T1,remaining_clinical+M,,,HR+/HER2-
subgroup,2,3026.0,LOCAL3,,,0.1,0.774928774928775,0.20106403389411082,209,48,26,,,T2,remaining_clinical,,,HR+/HER2-
subgroup,2,3026.0,LOCAL3,,,1.0,0.8404558404558404,0.2142294183252056,209,48,576,,,T2,M,,,HR+/HER2-
subgroup,2,3026.0,LOCAL3,,,1.0,0.8660968660968661,0.1834198761704989,209,48,602,,,T2,remaining_clinical+M,,,HR+/HER2-
subgroup,2,3026.0,LOCAL3,,,0.1,0.774928774928775,0.20106403389411082,209,48,26,,,T3,remaining_clinical,,,HR+/HER2-
subgroup,2,3026.0,LOCAL3,,,0.1,0.7179487179487178,0.207708380450042,209,48,768,,,T3,M,,,HR+/HER2-
subgroup,2,3026.0,LOCAL3,,,100.0,0.7863247863247863,0.5,209,48,794,,,T3,remaining_clinical+M,,,HR+/HER2-
subgroup,2,3026.0,LOCAL3,,,1.0,0.6359649122807017,0.3952608000116709,186,43,26,,,T0,remaining_clinical,,,HR-/HER2-
subgroup,2,3026.0,LOCAL3,,,0.0001,0.3837719298245614,0.5065418013168307,186,43,192,,,T0,M,,,HR-/HER2-
subgroup,2,3026.0,LOCAL3,,,0.01,0.4078947368421052,0.4298773569839434,186,43,218,,,T0,remaining_clinical+M,,,HR-/HER2-
subgroup,2,3026.0,LOCAL3,,,1.0,0.6359649122807017,0.3952608000116709,186,43,26,,,T1,remaining_clinical,,,HR-/HER2-
subgroup,2,3026.0,LOCAL3,,,0.1,0.4364035087719298,0.24981985200334486,186,43,384,,,T1,M,,,HR-/HER2-
subgroup,2,3026.0,LOCAL3,,,0.01,0.4736842105263157,0.36790947905544386,186,43,410,,,T1,remaining_clinical+M,,,HR-/HER2-
subgroup,2,3026.0,LOCAL3,,,1.0,0.6359649122807017,0.3952608000116709,186,43,26,,,T2,remaining_clinical,,,HR-/HER2-
subgroup,2,3026.0,LOCAL3,,,0.01,0.4298245614035088,0.38040476356288444,186,43,576,,,T2,M,,,HR-/HER2-
subgroup,2,3026.0,LOCAL3,,,0.1,0.48684210526315785,0.25105523090993276,186,43,602,,,T2,remaining_clinical+M,,,HR-/HER2-
subgroup,2,3026.0,LOCAL3,,,1.0,0.6359649122807017,0.3952608000116709,186,43,26,,,T3,remaining_clinical,,,HR-/HER2-
subgroup,2,3026.0,LOCAL3,,,1.0,0.43201754385964913,0.03178310797228407,186,43,768,,,T3,M,,,HR-/HER2-
subgroup,2,3026.0,LOCAL3,,,0.01,0.4473684210526315,0.48177885838204,186,43,794,,,T3,remaining_clinical+M,,,HR-/HER2-
subgroup,2,3026.0,LOCAL3,,,0.0001,0.8928571428571428,0.500693810301479,130,30,24,,,T0,remaining_clinical,,,HER2+
subgroup,2,3026.0,LOCAL3,,,0.0001,0.6428571428571428,0.47198668954416545,130,30,192,,,T0,M,,,HER2+
subgroup,2,3026.0,LOCAL3,,,0.1,0.8125,0.36178492310264554,130,30,216,,,T0,remaining_clinical+M,,,HER2+
subgroup,2,3026.0,LOCAL3,,,0.0001,0.8928571428571428,0.500693810301479,130,30,24,,,T1,remaining_clinical,,,HER2+
subgroup,2,3026.0,LOCAL3,,,0.1,0.5848214285714286,0.14241529467138722,130,30,384,,,T1,M,,,HER2+
subgroup,2,3026.0,LOCAL3,,,0.1,0.78125,0.6277353785920193,130,30,408,,,T1,remaining_clinical+M,,,HER2+
subgroup,2,3026.0,LOCAL3,,,0.0001,0.8928571428571428,0.500693810301479,130,30,24,,,T2,remaining_clinical,,,HER2+
subgroup,2,3026.0,LOCAL3,,,100.0,0.625,0.9539656092497317,130,30,576,,,T2,M,,,HER2+
subgroup,2,3026.0,LOCAL3,,,100.0,0.7232142857142857,0.0014249535608775311,130,30,600,,,T2,remaining_clinical+M,,,HER2+
subgroup,2,3026.0,LOCAL3,,,0.0001,0.8928571428571428,0.500693810301479,130,30,24,,,T3,remaining_clinical,,,HER2+
subgroup,2,3026.0,LOCAL3,,,1.0,0.59375,0.05413239017130264,130,30,768,,,T3,M,,,HER2+
subgroup,2,3026.0,LOCAL3,,,100.0,0.7589285714285714,0.05703604728053503,130,30,792,,,T3,remaining_clinical+M,,,HER2+
subgroup,3,3026.0,LOCAL3,,,1.0,0.7606837606837608,0.12796109847800358,208,48,27,,,T0,remaining_clinical,,,HR+/HER2-
subgroup,3,3026.0,LOCAL3,,,100.0,0.6951566951566951,0.09131889250323641,208,48,192,,,T0,M,,,HR+/HER2-
subgroup,3,3026.0,LOCAL3,,,10.0,0.8518518518518519,0.16382269314222256,208,48,219,,,T0,remaining_clinical+M,,,HR+/HER2-
subgroup,3,3026.0,LOCAL3,,,1.0,0.7606837606837608,0.12796109847800358,208,48,27,,,T1,remaining_clinical,,,HR+/HER2-
subgroup,3,3026.0,LOCAL3,,,0.0001,0.7150997150997151,0.5031363308387292,208,48,384,,,T1,M,,,HR+/HER2-
subgroup,3,3026.0,LOCAL3,,,1.0,0.8575498575498575,0.08350184299268086,208,48,411,,,T1,remaining_clinical+M,,,HR+/HER2-
subgroup,3,3026.0,LOCAL3,,,1.0,0.7606837606837608,0.12796109847800358,208,48,27,,,T2,remaining_clinical,,,HR+/HER2-
subgroup,3,3026.0,LOCAL3,,,0.0001,0.7635327635327636,0.49641795670769384,208,48,576,,,T2,M,,,HR+/HER2-
subgroup,3,3026.0,LOCAL3,,,1.0,0.8262108262108261,0.3702196403905961,208,48,603,,,T2,remaining_clinical+M,,,HR+/HER2-
subgroup,3,3026.0,LOCAL3,,,1.0,0.7606837606837608,0.12796109847800358,208,48,27,,,T3,remaining_clinical,,,HR+/HER2-
subgroup,3,3026.0,LOCAL3,,,100.0,0.6410256410256411,0.5,208,48,768,,,T3,M,,,HR+/HER2-
subgroup,3,3026.0,LOCAL3,,,1.0,0.7037037037037037,0.07820767203075003,208,48,795,,,T3,remaining_clinical+M,,,HR+/HER2-
subgroup,3,3026.0,LOCAL3,,,0.01,0.5578703703703703,0.5086506837862098,188,42,25,,,T0,remaining_clinical,,,HR-/HER2-
subgroup,3,3026.0,LOCAL3,,,0.0001,0.5902777777777778,0.49027471132936995,188,42,192,,,T0,M,,,HR-/HER2-
subgroup,3,3026.0,LOCAL3,,,0.0001,0.6018518518518519,0.4911288269605994,188,42,217,,,T0,remaining_clinical+M,,,HR-/HER2-
subgroup,3,3026.0,LOCAL3,,,0.01,0.5578703703703703,0.5086506837862098,188,42,25,,,T1,remaining_clinical,,,HR-/HER2-
subgroup,3,3026.0,LOCAL3,,,0.001,0.6504629629629629,0.47139274425801275,188,42,384,,,T1,M,,,HR-/HER2-
subgroup,3,3026.0,LOCAL3,,,0.001,0.6620370370370371,0.5183991992815129,188,42,409,,,T1,remaining_clinical+M,,,HR-/HER2-
subgroup,3,3026.0,LOCAL3,,,0.01,0.5578703703703703,0.5086506837862098,188,42,25,,,T2,remaining_clinical,,,HR-/HER2-
subgroup,3,3026.0,LOCAL3,,,0.001,0.701388888888889,0.4811942875920444,188,42,576,,,T2,M,,,HR-/HER2-
subgroup,3,3026.0,LOCAL3,,,0.001,0.701388888888889,0.48266902635395775,188,42,601,,,T2,remaining_clinical+M,,,HR-/HER2-
subgroup,3,3026.0,LOCAL3,,,0.01,0.5578703703703703,0.5086506837862098,188,42,25,,,T3,remaining_clinical,,,HR-/HER2-
subgroup,3,3026.0,LOCAL3,,,0.1,0.7337962962962963,0.5243045163900472,188,42,768,,,T3,M,,,HR-/HER2-
subgroup,3,3026.0,LOCAL3,,,0.001,0.7175925925925926,0.4906448726163471,188,42,793,,,T3,remaining_clinical+M,,,HR-/HER2-
subgroup,3,3026.0,LOCAL3,,,1.0,0.7373949579831933,0.5482224445739511,130,31,24,,,T0,remaining_clinical,,,HER2+
subgroup,3,3026.0,LOCAL3,,,0.0001,0.5966386554621849,0.4766457807746145,130,31,192,,,T0,M,,,HER2+
subgroup,3,3026.0,LOCAL3,,,0.1,0.6554621848739496,0.19741633088301205,130,31,216,,,T0,remaining_clinical+M,,,HER2+
subgroup,3,3026.0,LOCAL3,,,1.0,0.7373949579831933,0.5482224445739511,130,31,24,,,T1,remaining_clinical,,,HER2+
subgroup,3,3026.0,LOCAL3,,,0.001,0.5882352941176471,0.46247768108788323,130,31,384,,,T1,M,,,HER2+
subgroup,3,3026.0,LOCAL3,,,0.1,0.6386554621848739,0.857398307153001,130,31,408,,,T1,remaining_clinical+M,,,HER2+
subgroup,3,3026.0,LOCAL3,,,1.0,0.7373949579831933,0.5482224445739511,130,31,24,,,T2,remaining_clinical,,,HER2+
subgroup,3,3026.0,LOCAL3,,,0.0001,0.5882352941176471,0.4977613060454753,130,31,576,,,T2,M,,,HER2+
subgroup,3,3026.0,LOCAL3,,,0.1,0.6008403361344538,0.7805637380938656,130,31,600,,,T2,remaining_clinical+M,,,HER2+
